Clean Water Light Intensity Test - 20171120 - Dark Room
L1 (uW/cm^2),27.030792,25.068342,27.963718,28.03125,27.045454,28.02985,23.107693,28.048943,0.052811,0.05423,0.053629,0.051218,0.030573,0.002055,0.002775,0.002832,0.002907,0.003591,0.019196,0.038036,0.064332,0.741351,0.219512,0.170132,0.432692,19.0,41.428574,41.0,43.184212,42.428574,40.928574,41.454544,40.454544,43.5,42.428574,39.565216,39.565216,39.0,39.0,39.0,39.0,39.0,39.0,38.75,36.5,41.0,40.0,40.0,40.0,37.307693,38.454544,40.0,40.0,40.0,40.0,41.454544,44.928574,44.0,40.0,42.954544,42.0,42.0,42.0
L2 (uW/cm^2),69.003502,69.101692,75.0,74.015625,75.378784,75.373131,69.092308,75.604836,0.169109,0.168602,0.167598,0.168729,0.026924,0.002217,0.00359,0.002902,0.003353,0.004154,0.007184,0.063902,0.232318,0.273224,1.414634,0.276753,0.23622,0.830422,0.100245,0.103424,0.099867,0.101764,0.085195,0.108932,0.109596,0.106358,0.099469,0.100897,0.104433,0.106032,0.056117,0.107888,0.11194,0.10888,0.118017,0.062999,0.063229,0.06115,0.063291,0.06459,0.060273,0.063514,0.06435,0.065598,0.104969,0.110484,0.071679,0.073386,0.051552,0.055998,0.062543,0.101443,0.088583,0.098945,0.08726
L3 (uW/cm^2),0.001851,0.002975,0.002683,0.003014,0.002902,0.002866,0.002932,0.003106,0.00039,0.0,0.0,0.000367,0.0,0.0,0.0,0.0,0.0,0.0,0.000815,0.0,0.0,0.001011,0.000471,0.000594,0.000468,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000256,0.000263,0.000274,0.0,0.000258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000189,0.0,0.000176,0.0,0.0,0.0,0.000241,0.000639,0.000653,0.0
L4 (uW/cm^2),0.000302,0.000326,0.000305,0.000308,0.000302,0.000303,0.000316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L5 (uW/cm^2),0.000686,0.000717,0.000678,0.000673,0.000631,0.000628,0.000641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111746,0.000214,0.0,0.000269,0.0,0.0,0.000271,0.0,0.0,0.000266,0.0,0.0,0.000281,0.000286,0.0,0.000265,0.000257,0.0,0.000225,0.0,0.0,0.000234,0.0,0.000217,0.0,0.0,0.000218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000214,0.000226,0.0,0.000224,0.000208
Duration = ,1013.98300004sec
